Image1,Image2,Label1,Label2
2024-06-22_chunk_8/0/2024-06-22T12-31-57_FLAG_P_FID_702_OID_1493g0_ctw-cf-2a-134_1719034201_1719034317_702.jpg,2024-06-22_chunk_5/0/2024-06-22T15-01-57_FLAG_P_FID_707_OID_99g0_ctw-cf-3c-164_1719043200_1719043317_707.jpg,0,0
2024-06-22_chunk_7/1/2024-06-22T13-57-54_FLAG_P_FID_1043_OID_3047g0_ctw-cf-3a-193_1719039301_1719039474_1043.jpg,2024-06-22_chunk_6/0/2024-06-22T15-20-42_FLAG_P_FID_256_OID_1263g0_ctw-cf-3b-200_1719044400_1719044442_256.jpg,1,0
2024-06-22_chunk_4/1/2024-06-22T11-09-12_FLAG_P_FID_1513_OID_226g0_ctw-cf-1a-080_1719029101_1719029352_1513.jpg,2024-06-22_chunk_7/1/2024-06-22T15-04-35_FLAG_P_FID_1656_OID_635g0_ctw-cf-2c-104_1719043200_1719043475_1656.jpg,1,1
2024-06-22_chunk_3/0/2024-06-22T10-04-36_FLAG_P_FID_1639_OID_14g0_ctw-cp-3e-176_1719025204_1719025476_1639.jpg,2024-06-22_chunk_6/1/2024-06-22T14-19-06_FLAG_P_FID_1481_OID_178g0_ctw-cf-2d-089_1719040500_1719040746_1481.jpg,0,1
2024-06-22_chunk_5/1/2024-06-22T15-14-28_FLAG_P_FID_1611_OID_603g0_ctw-cf-3b-202_1719043800_1719044068_1611.jpg,2024-06-22_chunk_6/0/2024-06-22T13-10-26_FLAG_P_FID_153_OID_182g0_ctw-cf-2c-095_1719036601_1719036626_153.jpg,1,0
2024-06-22_chunk_8/1/2024-06-22T11-26-44_FLAG_P_FID_631_OID_312g0_ctw-cf-1b-007_1719030300_1719030404_631.jpg,2024-06-22_chunk_7/1/2024-06-22T12-30-13_FLAG_P_FID_81_OID_661g0_ctw-cf-3c-169_1719034200_1719034213_81.jpg,1,1
2024-06-22_chunk_6/1/2024-06-22T14-47-26_FLAG_P_FID_879_OID_2687g0_ctw-cf-3a-194_1719042300_1719042446_879.jpg,2024-06-22_chunk_8/0/2024-06-22T10-22-31_FLAG_P_FID_905_OID_424g0_ctw-cf-2a-134_1719026401_1719026551_905.jpg,1,0
2024-06-22_chunk_3/1/2024-06-22T12-45-52_FLAG_P_FID_309_OID_856g0_ctw-cf-1a-011_1719035101_1719035152_309.jpg,2024-06-22_chunk_2/2/2024-06-22T13-34-01_FLAG_P_FID_1445_OID_1845g0_ctw-cf-2a-128_1719037801_1719038041_1445.jpg,1,2
2024-06-22_chunk_1/0/2024-06-22T13-32-31_FLAG_P_FID_910_OID_1000g0_ctw-cf-3a-196_1719037800_1719037951_910.jpg,2024-06-22_chunk_5/0/2024-06-22T10-51-05_FLAG_P_FID_389_OID_1148g0_ctw-cf-2a-134_1719028201_1719028265_389.jpg,0,0
2024-06-22_chunk_7/0/2024-06-22T12-19-35_FLAG_P_FID_1651_OID_293g0_ctw-cf-3c-170_1719033301_1719033575_1651.jpg,2024-06-22_chunk_6/1/2024-06-22T14-57-16_FLAG_P_FID_815_OID_3865g0_ctw-cf-2a-140_1719042901_1719043036_815.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T13-20-01_FLAG_P_FID_7_OID_522g0_ctw-cf-3c-156_1719037200_1719037201_7.jpg,2024-06-22_chunk_8/1/2024-06-22T15-19-35_FLAG_P_FID_1652_OID_924g0_ctw-cf-3c-169_1719044100_1719044375_1652.jpg,1,1
2024-06-22_chunk_4/2/2024-06-22T10-34-39_FLAG_P_FID_1786_OID_678g0_ctw-cf-2d-090-prox_1719027001_1719027279_1786.jpg,2024-06-22_chunk_6/1/2024-06-22T14-55-16_FLAG_P_FID_98_OID_4403g0_ctw-cf-1e-074_1719042900_1719042916_98.jpg,2,1
2024-06-22_chunk_5/1/2024-06-22T14-17-58_FLAG_P_FID_1072_OID_913g0_ctw-cf-3a-192_1719040500_1719040678_1072.jpg,2024-06-22_chunk_4/1/2024-06-22T14-36-18_FLAG_P_FID_467_OID_1212g0_ctw-cf-2e-111_1719041701_1719041778_467.jpg,1,1
2024-06-22_chunk_5/1/2024-06-22T15-03-15_FLAG_P_FID_1173_OID_434g0_ctw-cf-1c-049_1719043200_1719043395_1173.jpg,2024-06-22_chunk_7/1/2024-06-22T14-42-50_FLAG_P_FID_1025_OID_3410g0_ctw-cf-3a-195_1719042000_1719042170_1025.jpg,1,1
2024-06-22_chunk_3/0/2024-06-22T12-30-34_FLAG_P_FID_198_OID_736g0_ctw-cf-2d-090_1719034201_1719034234_198.jpg,2024-06-22_chunk_6/0/2024-06-22T13-31-54_FLAG_P_FID_681_OID_679g0_ctw-cf-2a-135_1719037801_1719037914_681.jpg,0,0
2024-06-22_chunk_2/1/2024-06-22T15-23-07_FLAG_P_FID_1121_OID_1340g0_ctw-cf-2c-108_1719044401_1719044587_1121.jpg,2024-06-22_chunk_8/2/2024-06-22T14-18-51_FLAG_P_FID_1382_OID_1974g0_ctw-cf-2c-105_1719040501_1719040731_1382.jpg,1,2
2024-06-22_chunk_5/0/2024-06-22T14-53-48_FLAG_P_FID_1372_OID_2909g0_ctw-cf-2b-142_1719042600_1719042828_1372.jpg,2024-06-22_chunk_6/0/2024-06-22T13-03-47_FLAG_P_FID_1368_OID_109g0_ctw-cf-3c-167_1719036000_1719036227_1368.jpg,0,0
2024-06-22_chunk_8/0/2024-06-22T14-20-33_FLAG_P_FID_199_OID_619g0_ctw-cf-2e-111_1719040801_1719040833_199.jpg,2024-06-22_chunk_4/1/2024-06-22T15-13-46_FLAG_P_FID_1360_OID_1764g0_ctw-cf-3c-163_1719043800_1719044026_1360.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T14-19-39_FLAG_P_FID_1707_OID_288g0_ctw-cf-1b-007_1719040501_1719040779_1707.jpg,2024-06-22_chunk_3/1/2024-06-22T13-02-10_FLAG_P_FID_779_OID_270g0_ctw-cf-1c-049_1719036001_1719036130_779.jpg,1,1
2024-06-22_chunk_1/0/2024-06-22T10-34-12_FLAG_P_FID_1511_OID_360g0_ctw-cf-3c-158_1719027001_1719027252_1511.jpg,2024-06-22_chunk_6/0/2024-06-22T14-48-42_FLAG_P_FID_1337_OID_1982g0_ctw-cf-2c-109_1719042300_1719042522_1337.jpg,0,0
2024-06-22_chunk_6/1/2024-06-22T14-45-24_FLAG_P_FID_146_OID_718g0_ctw-cf-1b-007_1719042300_1719042324_146.jpg,2024-06-22_chunk_6/3/2024-06-22T11-53-30_FLAG_P_FID_1257_OID_2100g0_ctw-cf-3a-195_1719031801_1719032010_1257.jpg,1,3
2024-06-22_chunk_6/0/2024-06-22T14-51-26_FLAG_P_FID_519_OID_2799g0_ctw-cf-2b-142_1719042600_1719042686_519.jpg,2024-06-22_chunk_4/1/2024-06-22T14-20-45_FLAG_P_FID_271_OID_1325g0_ctw-cf-1c-019-store_1719040801_1719040845_271.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T12-22-36_FLAG_P_FID_941_OID_1201g0_ctw-cf-2c-091_1719033600_1719033756_941.jpg,2024-06-22_chunk_7/0/2024-06-22T14-23-56_FLAG_P_FID_1422_OID_1511g0_ctw-cf-3b-201_1719040800_1719041036_1422.jpg,1,0
2024-06-22_chunk_8/1/2024-06-22T14-09-27_FLAG_P_FID_1607_OID_67g0_ctw-cf-2d-089_1719039900_1719040167_1607.jpg,2024-06-22_chunk_2/1/2024-06-22T13-12-40_FLAG_P_FID_958_OID_835g0_ctw-cf-2c-094_1719036601_1719036760_958.jpg,1,1
2024-06-22_chunk_7/0/2024-06-22T13-49-01_FLAG_P_FID_1446_OID_2086g0_ctw-cp-3e-174_1719038701_1719038941_1446.jpg,2024-06-22_chunk_2/2/2024-06-22T12-32-11_FLAG_P_FID_785_OID_320g0_ctw-cf-1b-007_1719034201_1719034331_785.jpg,0,2
2024-06-22_chunk_8/2/2024-06-22T13-48-50_FLAG_P_FID_1384_OID_6750g0_ctw-cf-1c-050_1719038700_1719038930_1384.jpg,2024-06-22_chunk_2/1/2024-06-22T10-33-01_FLAG_P_FID_1083_OID_305g0_ctw-cf-3c-162_1719027001_1719027181_1083.jpg,2,1
2024-06-22_chunk_7/0/2024-06-22T13-12-26_FLAG_P_FID_882_OID_205g0_ctw-cp-3e-176_1719036600_1719036746_882.jpg,2024-06-22_chunk_8/0/2024-06-22T13-53-24_FLAG_P_FID_1231_OID_8232g0_ctw-cf-1c-017_1719039000_1719039204_1231.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T14-07-00_FLAG_P_FID_732_OID_672g0_ctw-cf-2a-134_1719039899_1719040020_732.jpg,2024-06-22_chunk_5/1/2024-06-22T14-11-56_FLAG_P_FID_696_OID_405g0_ctw-cf-2c-095_1719040201_1719040316_696.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T10-20-23_FLAG_P_FID_144_OID_232g0_ctw-cf-2b-142_1719026400_1719026423_144.jpg,2024-06-22_chunk_3/0/2024-06-22T12-23-35_FLAG_P_FID_1295_OID_352g0_ctw-cf-1b-025_1719033600_1719033815_1295.jpg,1,0
2024-06-22_chunk_8/2/2024-06-22T12-11-23_FLAG_P_FID_495_OID_818g0_ctw-cf-1c-015-store_1719033001_1719033083_495.jpg,2024-06-22_chunk_4/1/2024-06-22T11-38-14_FLAG_P_FID_1164_OID_1312g0_ctw-cf-1a-086_1719030901_1719031094_1164.jpg,2,1
2024-06-22_chunk_3/1/2024-06-22T12-21-17_FLAG_P_FID_459_OID_226g0_ctw-cf-1b-007_1719033601_1719033677_459.jpg,2024-06-22_chunk_7/1/2024-06-22T10-32-33_FLAG_P_FID_920_OID_347g0_ctw-cf-2b-141_1719027000_1719027153_920.jpg,1,1
2024-06-22_chunk_1/3/2024-06-22T13-33-07_FLAG_P_FID_1124_OID_1688g0_ctw-cf-1e-072_1719037800_1719037987_1124.jpg,2024-06-22_chunk_7/2/2024-06-22T12-38-16_FLAG_P_FID_1178_OID_2019g0_ctw-cf-2c-091_1719034500_1719034696_1178.jpg,3,2
2024-06-22_chunk_2/1/2024-06-22T15-16-12_FLAG_P_FID_432_OID_1949g0_ctw-cf-1c-051_1719044101_1719044172_432.jpg,2024-06-22_chunk_8/0/2024-06-22T14-02-14_FLAG_P_FID_808_OID_107g0_ctw-cf-2c-092_1719039600_1719039734_808.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T11-45-59_FLAG_P_FID_354_OID_190g0_ctw-cf-3d-152_1719031501_1719031559_354.jpg,2024-06-22_chunk_7/0/2024-06-22T11-18-18_FLAG_P_FID_1186_OID_722g0_ctw-cf-2c-091_1719029701_1719029898_1186.jpg,0,0
2024-06-22_chunk_7/0/2024-06-22T13-32-26_FLAG_P_FID_875_OID_2762g0_ctw-cf-1c-015-store_1719037801_1719037946_875.jpg,2024-06-22_chunk_6/1/2024-06-22T12-19-08_FLAG_P_FID_1486_OID_430g0_ctw-cf-3a-197_1719033301_1719033548_1486.jpg,0,1
2024-06-22_chunk_5/2/2024-06-22T13-39-34_FLAG_P_FID_1651_OID_1113g0_ctw-cf-3c-169_1719038100_1719038374_1651.jpg,2024-06-22_chunk_1/0/2024-06-22T14-33-36_FLAG_P_FID_1296_OID_1631g0_ctw-cf-2c-108_1719041401_1719041616_1296.jpg,2,0
2024-06-22_chunk_2/2/2024-06-22T11-47-58_FLAG_P_FID_1072_OID_729g0_ctw-cf-3b-203_1719031500_1719031678_1072.jpg,2024-06-22_chunk_8/0/2024-06-22T11-12-38_FLAG_P_FID_947_OID_65g0_ctw-cf-1f-005-store_1719029401_1719029558_947.jpg,2,0
2024-06-22_chunk_5/0/2024-06-22T11-29-10_FLAG_P_FID_1501_OID_1119g0_ctw-cf-2c-091_1719030301_1719030550_1501.jpg,2024-06-22_chunk_8/0/2024-06-22T13-40-52_FLAG_P_FID_319_OID_3290g0_ctw-cf-2c-104_1719038400_1719038452_319.jpg,0,0
2024-06-22_chunk_3/1/2024-06-22T14-26-34_FLAG_P_FID_568_OID_3449g0_ctw-cf-3c-163_1719041100_1719041194_568.jpg,2024-06-22_chunk_4/1/2024-06-22T11-04-17_FLAG_P_FID_1540_OID_168g0_ctw-cf-3c-163_1719028801_1719029057_1540.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T10-40-32_FLAG_P_FID_189_OID_189g0_ctw-cp-3e-176_1719027601_1719027632_189.jpg,2024-06-22_chunk_8/0/2024-06-22T13-07-16_FLAG_P_FID_819_OID_198g0_ctw-cf-3c-156_1719036300_1719036436_819.jpg,0,0
2024-06-22_chunk_6/1/2024-06-22T14-00-33_FLAG_P_FID_197_OID_33g0_ctw-cf-3b-200_1719039601_1719039633_197.jpg,2024-06-22_chunk_1/2/2024-06-22T14-30-27_FLAG_P_FID_163_OID_2484g0_ctw-cf-2a-134_1719041401_1719041427_163.jpg,1,2
2024-06-22_chunk_3/1/2024-06-22T15-15-46_FLAG_P_FID_272_OID_972g0_ctw-cf-1c-019-store_1719044101_1719044146_272.jpg,2024-06-22_chunk_3/2/2024-06-22T13-47-15_FLAG_P_FID_813_OID_1152g0_ctw-cf-2a-126_1719038700_1719038835_813.jpg,1,2
2024-06-22_chunk_2/1/2024-06-22T15-18-52_FLAG_P_FID_1395_OID_3371g0_ctw-cf-1c-049_1719044100_1719044332_1395.jpg,2024-06-22_chunk_8/0/2024-06-22T15-19-52_FLAG_P_FID_1750_OID_1114g0_ctw-cf-2a-127_1719044101_1719044392_1750.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T14-12-19_FLAG_P_FID_836_OID_1715g0_ctw-cf-1c-017_1719040200_1719040339_836.jpg,2024-06-22_chunk_8/2/2024-06-22T14-38-20_FLAG_P_FID_1199_OID_4323g0_ctw-cf-2c-105_1719041701_1719041900_1199.jpg,0,2
2024-06-22_chunk_2/1/2024-06-22T15-03-56_FLAG_P_FID_1420_OID_148g0_ctw-cf-1a-023_1719043200_1719043436_1420.jpg,2024-06-22_chunk_6/1/2024-06-22T12-16-49_FLAG_P_FID_655_OID_1213g0_ctw-cf-2a-139_1719033301_1719033409_655.jpg,1,1
2024-06-22_chunk_7/0/2024-06-22T14-16-57_FLAG_P_FID_699_OID_1808g0_ctw-cf-2c-105_1719040501_1719040617_699.jpg,2024-06-22_chunk_7/1/2024-06-22T12-13-59_FLAG_P_FID_1435_OID_459g0_ctw-cf-1e-072_1719033001_1719033239_1435.jpg,0,1
2024-06-22_chunk_4/1/2024-06-22T14-49-38_FLAG_P_FID_1669_OID_3971g0_ctw-cf-2a-134_1719042301_1719042578_1669.jpg,2024-06-22_chunk_7/1/2024-06-22T10-48-29_FLAG_P_FID_1253_OID_419g0_ctw-cf-2e-111_1719027901_1719028109_1253.jpg,1,1
2024-06-22_chunk_4/1/2024-06-22T12-18-48_FLAG_P_FID_1373_OID_493g0_ctw-cf-2c-108_1719033300_1719033528_1373.jpg,2024-06-22_chunk_5/1/2024-06-22T15-10-46_FLAG_P_FID_279_OID_395g0_ctw-cf-2e-110_1719043800_1719043846_279.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T14-14-52_FLAG_P_FID_1756_OID_1032g0_ctw-cf-2a-128_1719040200_1719040492_1756.jpg,2024-06-22_chunk_1/0/2024-06-22T12-15-49_FLAG_P_FID_295_OID_958g0_ctw-cf-2c-104_1719033301_1719033349_295.jpg,0,0
2024-06-22_chunk_4/1/2024-06-22T15-22-29_FLAG_P_FID_894_OID_722g0_ctw-cf-3c-166_1719044401_1719044549_894.jpg,2024-06-22_chunk_1/0/2024-06-22T14-14-35_FLAG_P_FID_1656_OID_690g0_ctw-cf-1a-023_1719040200_1719040475_1656.jpg,1,0
2024-06-22_chunk_4/2/2024-06-22T13-51-18_FLAG_P_FID_472_OID_2903g0_ctw-cf-2a-128_1719039000_1719039078_472.jpg,2024-06-22_chunk_5/1/2024-06-22T15-12-08_FLAG_P_FID_771_OID_476g0_ctw-cf-2e-110_1719043800_1719043928_771.jpg,2,1
2024-06-22_chunk_3/1/2024-06-22T12-42-55_FLAG_P_FID_1048_OID_972g0_ctw-cf-1a-080_1719034801_1719034975_1048.jpg,2024-06-22_chunk_7/0/2024-06-22T12-04-27_FLAG_P_FID_1602_OID_120g0_ctw-cf-3c-169_1719032401_1719032667_1602.jpg,1,0
2024-06-22_chunk_7/0/2024-06-22T14-09-05_FLAG_P_FID_1472_OID_431g0_ctw-cf-1a-086_1719039900_1719040145_1472.jpg,2024-06-22_chunk_6/1/2024-06-22T14-54-12_FLAG_P_FID_1519_OID_7228g0_ctw-cf-3c-163_1719042600_1719042852_1519.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T13-00-36_FLAG_P_FID_212_OID_4g0_ctw-cf-1c-049_1719036001_1719036036_212.jpg,2024-06-22_chunk_3/1/2024-06-22T12-28-28_FLAG_P_FID_1252_OID_1480g0_ctw-cf-2c-091_1719033900_1719034108_1252.jpg,1,1
2024-06-22_chunk_1/1/2024-06-22T14-10-40_FLAG_P_FID_237_OID_482g0_ctw-cf-3c-156_1719040201_1719040240_237.jpg,2024-06-22_chunk_4/3/2024-06-22T13-25-33_FLAG_P_FID_205_OID_1856g0_ctw-cf-2c-104_1719037500_1719037533_205.jpg,1,3
2024-06-22_chunk_6/0/2024-06-22T13-21-30_FLAG_P_FID_542_OID_664g0_ctw-cf-2c-109_1719037200_1719037290_542.jpg,2024-06-22_chunk_2/1/2024-06-22T14-53-37_FLAG_P_FID_1298_OID_1881g0_ctw-cf-2e-111_1719042601_1719042817_1298.jpg,0,1
2024-06-22_chunk_5/1/2024-06-22T13-59-38_FLAG_P_FID_1664_OID_1482g0_ctw-cf-3c-158_1719039301_1719039578_1664.jpg,2024-06-22_chunk_8/0/2024-06-22T11-51-24_FLAG_P_FID_507_OID_605g0_ctw-cf-2c-095_1719031800_1719031884_507.jpg,1,0
2024-06-22_chunk_3/0/2024-06-22T13-17-43_FLAG_P_FID_975_OID_2504g0_ctw-cf-1c-017_1719036901_1719037063_975.jpg,2024-06-22_chunk_3/1/2024-06-22T13-17-44_FLAG_P_FID_987_OID_1394g0_ctw-cf-1a-024_1719036900_1719037064_987.jpg,0,1
2024-06-22_chunk_8/2/2024-06-22T10-49-33_FLAG_P_FID_1635_OID_420g0_ctw-cf-2a-126_1719027901_1719028173_1635.jpg,2024-06-22_chunk_7/0/2024-06-22T11-52-47_FLAG_P_FID_1000_OID_1011g0_ctw-cf-2c-109_1719031801_1719031967_1000.jpg,2,0
2024-06-22_chunk_1/1/2024-06-22T12-50-26_FLAG_P_FID_162_OID_2760g0_ctw-cf-1c-047_1719035400_1719035426_162.jpg,2024-06-22_chunk_5/2/2024-06-22T14-06-43_FLAG_P_FID_621_OID_70g0_ctw-cf-3d-152_1719039900_1719040003_621.jpg,1,2
2024-06-22_chunk_1/2/2024-06-22T14-30-59_FLAG_P_FID_351_OID_2542g0_ctw-cf-1c-051_1719041401_1719041459_351.jpg,2024-06-22_chunk_2/1/2024-06-22T14-31-34_FLAG_P_FID_569_OID_3873g0_ctw-cf-2a-139_1719041400_1719041494_569.jpg,2,1
2024-06-22_chunk_8/1/2024-06-22T10-47-55_FLAG_P_FID_1051_OID_139g0_ctw-cf-1f-005-store_1719027901_1719028075_1051.jpg,2024-06-22_chunk_2/1/2024-06-22T14-25-52_FLAG_P_FID_313_OID_2322g0_ctw-cf-2c-094_1719041101_1719041152_313.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T11-05-26_FLAG_P_FID_163_OID_159g0_ctw-cf-2a-134_1719029100_1719029126_163.jpg,2024-06-22_chunk_6/1/2024-06-22T13-28-49_FLAG_P_FID_1376_OID_210g0_ctw-cf-2d-089_1719037500_1719037729_1376.jpg,1,1
2024-06-22_chunk_3/0/2024-06-22T13-51-39_FLAG_P_FID_590_OID_4451g0_ctw-cf-2c-104_1719039001_1719039099_590.jpg,2024-06-22_chunk_7/0/2024-06-22T13-00-03_FLAG_P_FID_20_OID_1g0_ctw-cp-3e-176_1719036000_1719036003_20.jpg,0,0
2024-06-22_chunk_3/1/2024-06-22T11-57-53_FLAG_P_FID_1039_OID_922g0_ctw-cf-3b-202_1719032101_1719032273_1039.jpg,2024-06-22_chunk_6/0/2024-06-22T15-04-54_FLAG_P_FID_1764_OID_457g0_ctw-cf-1c-052_1719043201_1719043494_1764.jpg,1,0
2024-06-22_chunk_4/1/2024-06-22T14-48-14_FLAG_P_FID_1167_OID_2744g0_ctw-cf-3a-194_1719042300_1719042494_1167.jpg,2024-06-22_chunk_6/0/2024-06-22T12-43-53_FLAG_P_FID_1404_OID_1232g0_ctw-cf-1a-023_1719034800_1719035033_1404.jpg,1,0
2024-06-22_chunk_5/0/2024-06-22T15-19-50_FLAG_P_FID_1744_OID_862g0_ctw-cf-3c-164_1719044100_1719044390_1744.jpg,2024-06-22_chunk_5/0/2024-06-22T13-57-38_FLAG_P_FID_953_OID_1289g0_ctw-cf-2a-135_1719039300_1719039458_953.jpg,0,0
2024-06-22_chunk_1/1/2024-06-22T12-36-29_FLAG_P_FID_533_OID_193g0_ctw-cf-2d-089_1719034501_1719034589_533.jpg,2024-06-22_chunk_2/1/2024-06-22T15-09-06_FLAG_P_FID_1479_OID_486g0_ctw-cf-3c-169_1719043500_1719043746_1479.jpg,1,1
2024-06-22_chunk_2/2/2024-06-22T12-47-15_FLAG_P_FID_811_OID_1712g0_ctw-cf-3b-200_1719035101_1719035235_811.jpg,2024-06-22_chunk_5/2/2024-06-22T14-17-35_FLAG_P_FID_934_OID_1025g0_ctw-cf-3a-194_1719040500_1719040655_934.jpg,2,2
2024-06-22_chunk_6/1/2024-06-22T13-18-27_FLAG_P_FID_1245_OID_292g0_ctw-cf-3c-166_1719036900_1719037107_1245.jpg,2024-06-22_chunk_1/2/2024-06-22T13-26-08_FLAG_P_FID_411_OID_841g0_ctw-cf-2d-090_1719037500_1719037568_411.jpg,1,2
2024-06-22_chunk_4/1/2024-06-22T14-28-07_FLAG_P_FID_1120_OID_914g0_ctw-cf-2c-095_1719041101_1719041287_1120.jpg,2024-06-22_chunk_3/1/2024-06-22T10-02-28_FLAG_P_FID_870_OID_26g0_ctw-cf-2b-147_1719025204_1719025348_870.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T14-39-29_FLAG_P_FID_1612_OID_2864g0_ctw-cf-3b-200_1719041701_1719041969_1612.jpg,2024-06-22_chunk_5/1/2024-06-22T10-55-47_FLAG_P_FID_283_OID_1822g0_ctw-cf-1e-072_1719028501_1719028547_283.jpg,0,1
2024-06-22_chunk_4/1/2024-06-22T13-33-02_FLAG_P_FID_1096_OID_1409g0_ctw-cf-3a-192_1719037800_1719037982_1096.jpg,2024-06-22_chunk_1/1/2024-06-22T15-19-32_FLAG_P_FID_1634_OID_1659g0_ctw-cf-2a-134_1719044100_1719044372_1634.jpg,1,1
2024-06-22_chunk_8/0/2024-06-22T13-48-44_FLAG_P_FID_1349_OID_2442g0_ctw-cp-3e-175_1719038700_1719038924_1349.jpg,2024-06-22_chunk_3/0/2024-06-22T14-46-01_FLAG_P_FID_365_OID_4955g0_ctw-cf-2c-104_1719042301_1719042361_365.jpg,0,0
2024-06-22_chunk_7/1/2024-06-22T13-04-50_FLAG_P_FID_1744_OID_672g0_ctw-cf-1c-050_1719036000_1719036290_1744.jpg,2024-06-22_chunk_7/0/2024-06-22T10-27-02_FLAG_P_FID_737_OID_1349g0_ctw-cf-1c-015-store_1719026700_1719026822_737.jpg,1,0
2024-06-22_chunk_1/0/2024-06-22T14-56-21_FLAG_P_FID_492_OID_3023g0_ctw-cf-2b-142_1719042900_1719042981_492.jpg,2024-06-22_chunk_3/2/2024-06-22T11-48-10_FLAG_P_FID_1136_OID_1070g0_ctw-cf-2b-146_1719031501_1719031690_1136.jpg,0,2
2024-06-22_chunk_6/1/2024-06-22T13-05-36_FLAG_P_FID_220_OID_141g0_ctw-cf-2c-109_1719036300_1719036336_220.jpg,2024-06-22_chunk_5/1/2024-06-22T14-09-16_FLAG_P_FID_1536_OID_324g0_ctw-cf-2c-095_1719039901_1719040156_1536.jpg,1,1
2024-06-22_chunk_5/1/2024-06-22T13-47-40_FLAG_P_FID_957_OID_1713g0_ctw-cf-2b-141_1719038701_1719038860_957.jpg,2024-06-22_chunk_2/0/2024-06-22T13-47-25_FLAG_P_FID_870_OID_1685g0_ctw-cf-2b-141_1719038701_1719038845_870.jpg,1,0
2024-06-22_chunk_5/1/2024-06-22T12-08-42_FLAG_P_FID_1329_OID_229g0_ctw-cf-1e-067_1719032701_1719032922_1329.jpg,2024-06-22_chunk_8/1/2024-06-22T12-26-18_FLAG_P_FID_464_OID_687g0_ctw-cf-2b-145_1719033901_1719033978_464.jpg,1,1
2024-06-22_chunk_4/1/2024-06-22T10-48-25_FLAG_P_FID_1235_OID_304g0_ctw-cf-2c-095_1719027900_1719028105_1235.jpg,2024-06-22_chunk_1/1/2024-06-22T13-17-26_FLAG_P_FID_882_OID_816g0_ctw-cf-1e-067_1719036900_1719037046_882.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T13-57-54_FLAG_P_FID_1047_OID_4127g0_ctw-cf-2c-091_1719039300_1719039474_1047.jpg,2024-06-22_chunk_5/1/2024-06-22T12-21-17_FLAG_P_FID_459_OID_226g0_ctw-cf-1b-007_1719033601_1719033677_459.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T12-43-55_FLAG_P_FID_1411_OID_246g0_ctw-cf-2d-089_1719034801_1719035035_1411.jpg,2024-06-22_chunk_1/3/2024-06-22T14-47-05_FLAG_P_FID_752_OID_2723g0_ctw-cf-2b-141_1719042300_1719042425_752.jpg,0,3
2024-06-22_chunk_1/1/2024-06-22T14-48-13_FLAG_P_FID_1158_OID_3847g0_ctw-cf-2a-134_1719042301_1719042493_1158.jpg,2024-06-22_chunk_7/1/2024-06-22T15-04-06_FLAG_P_FID_1479_OID_208g0_ctw-cf-3c-169_1719043200_1719043446_1479.jpg,1,1
2024-06-22_chunk_3/2/2024-06-22T15-13-30_FLAG_P_FID_1266_OID_775g0_ctw-cf-2b-142_1719043800_1719044010_1266.jpg,2024-06-22_chunk_6/1/2024-06-22T10-52-17_FLAG_P_FID_827_OID_2933g0_ctw-cf-1c-015-store_1719028200_1719028337_827.jpg,2,1
2024-06-22_chunk_8/0/2024-06-22T11-44-10_FLAG_P_FID_1499_OID_1488g0_ctw-cf-2a-128_1719031201_1719031450_1499.jpg,2024-06-22_chunk_1/1/2024-06-22T14-22-34_FLAG_P_FID_930_OID_627g0_ctw-cf-2d-090_1719040800_1719040954_930.jpg,0,1
2024-06-22_chunk_5/1/2024-06-22T15-07-39_FLAG_P_FID_961_OID_325g0_ctw-cf-1a-023_1719043500_1719043659_961.jpg,2024-06-22_chunk_6/3/2024-06-22T11-53-00_FLAG_P_FID_1077_OID_2008g0_ctw-cf-3a-195_1719031801_1719031980_1077.jpg,1,3
2024-06-22_chunk_3/2/2024-06-22T15-16-22_FLAG_P_FID_494_OID_1389g0_ctw-cf-2a-134_1719044100_1719044182_494.jpg,2024-06-22_chunk_6/1/2024-06-22T14-28-07_FLAG_P_FID_1128_OID_1419g0_ctw-cf-2c-092_1719041100_1719041287_1128.jpg,2,1
2024-06-22_chunk_6/0/2024-06-22T14-45-32_FLAG_P_FID_193_OID_1368g0_ctw-cf-3c-158_1719042301_1719042332_193.jpg,2024-06-22_chunk_2/2/2024-06-22T13-30-50_FLAG_P_FID_307_OID_1812g0_ctw-cf-2a-134_1719037800_1719037850_307.jpg,0,2
2024-06-22_chunk_1/1/2024-06-22T14-09-02_FLAG_P_FID_1449_OID_600g0_ctw-cf-3b-200_1719039901_1719040142_1449.jpg,2024-06-22_chunk_3/2/2024-06-22T15-24-03_FLAG_P_FID_1463_OID_1170g0_ctw-cf-3c-169_1719044400_1719044643_1463.jpg,1,2
