Image1,Image2,Label1,Label2
2024-06-22_chunk_6/1/2024-06-22T14-00-27_FLAG_P_FID_158_OID_21g0_ctw-cf-3c-164_1719039601_1719039627_158.jpg,2024-06-22_chunk_1/1/2024-06-22T15-06-59_FLAG_P_FID_719_OID_490g0_ctw-cf-2c-092_1719043500_1719043619_719.jpg,1,1
2024-06-22_chunk_3/2/2024-06-22T13-55-34_FLAG_P_FID_208_OID_3394g0_ctw-cf-2a-134_1719039300_1719039334_208.jpg,2024-06-22_chunk_1/2/2024-06-22T15-23-03_FLAG_P_FID_1103_OID_2645g0_ctw-cf-1c-015-store_1719044400_1719044583_1103.jpg,2,2
2024-06-22_chunk_1/0/2024-06-22T14-14-35_FLAG_P_FID_1656_OID_690g0_ctw-cf-1a-023_1719040200_1719040475_1656.jpg,2024-06-22_chunk_1/0/2024-06-22T10-51-53_FLAG_P_FID_679_OID_2259g0_ctw-cf-1c-050_1719028201_1719028313_679.jpg,0,0
2024-06-22_chunk_4/1/2024-06-22T12-59-51_FLAG_P_FID_1747_OID_2601g0_ctw-cf-2a-128_1719035701_1719035991_1747.jpg,2024-06-22_chunk_5/1/2024-06-22T14-18-27_FLAG_P_FID_1243_OID_728g0_ctw-cf-2c-109_1719040501_1719040707_1243.jpg,1,1
2024-06-22_chunk_1/0/2024-06-22T10-16-42_FLAG_P_FID_608_OID_259g0_ctw-cf-3a-184_1719026101_1719026202_608.jpg,2024-06-22_chunk_1/3/2024-06-22T14-29-06_FLAG_P_FID_1474_OID_2348g0_ctw-cf-1c-051_1719041101_1719041346_1474.jpg,0,3
2024-06-22_chunk_4/1/2024-06-22T12-04-34_FLAG_P_FID_1645_OID_128g0_ctw-cf-3c-169_1719032401_1719032674_1645.jpg,2024-06-22_chunk_5/1/2024-06-22T11-31-18_FLAG_P_FID_464_OID_755g0_ctw-cf-3c-162_1719030601_1719030678_464.jpg,1,1
2024-06-22_chunk_2/2/2024-06-22T13-13-46_FLAG_P_FID_1355_OID_835g0_ctw-cf-3b-200_1719036601_1719036826_1355.jpg,2024-06-22_chunk_6/0/2024-06-22T11-24-38_FLAG_P_FID_1687_OID_401g0_ctw-cp-3e-176_1719030000_1719030278_1687.jpg,2,0
2024-06-22_chunk_2/3/2024-06-22T14-41-59_FLAG_P_FID_720_OID_452g0_ctw-cf-2d-089_1719042000_1719042119_720.jpg,2024-06-22_chunk_6/0/2024-06-22T13-03-47_FLAG_P_FID_1368_OID_109g0_ctw-cf-3c-167_1719036000_1719036227_1368.jpg,3,0
2024-06-22_chunk_4/1/2024-06-22T10-46-29_FLAG_P_FID_535_OID_447g0_ctw-cf-1a-011_1719027901_1719027989_535.jpg,2024-06-22_chunk_6/2/2024-06-22T13-50-24_FLAG_P_FID_143_OID_4321g0_ctw-cf-2c-104_1719039001_1719039024_143.jpg,1,2
2024-06-22_chunk_3/0/2024-06-22T11-23-59_FLAG_P_FID_1438_OID_644g0_ctw-cf-3a-184_1719030000_1719030239_1438.jpg,2024-06-22_chunk_1/1/2024-06-22T10-21-21_FLAG_P_FID_489_OID_251g0_ctw-cf-1a-042_1719026400_1719026481_489.jpg,0,1
2024-06-22_chunk_2/2/2024-06-22T15-20-02_FLAG_P_FID_15_OID_980g0_ctw-cf-1e-067_1719044400_1719044402_15.jpg,2024-06-22_chunk_3/0/2024-06-22T10-06-38_FLAG_P_FID_590_OID_12g0_ctw-cf-3a-197_1719025500_1719025598_590.jpg,2,0
2024-06-22_chunk_2/0/2024-06-22T15-16-07_FLAG_P_FID_402_OID_133g0_ctw-cf-1f-005-store_1719044101_1719044167_402.jpg,2024-06-22_chunk_3/1/2024-06-22T11-28-08_FLAG_P_FID_1128_OID_865g0_ctw-cf-1a-086_1719030301_1719030488_1128.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T12-52-49_FLAG_P_FID_1017_OID_4086g0_ctw-cf-1c-048_1719035400_1719035569_1017.jpg,2024-06-22_chunk_4/2/2024-06-22T14-08-37_FLAG_P_FID_1309_OID_492g0_ctw-cf-3b-201_1719039900_1719040117_1309.jpg,1,2
2024-06-22_chunk_2/2/2024-06-22T12-32-11_FLAG_P_FID_785_OID_320g0_ctw-cf-1b-007_1719034201_1719034331_785.jpg,2024-06-22_chunk_3/1/2024-06-22T14-50-31_FLAG_P_FID_187_OID_8580g0_ctw-cf-1c-050_1719042600_1719042631_187.jpg,2,1
2024-06-22_chunk_2/1/2024-06-22T13-15-28_FLAG_P_FID_172_OID_535g0_ctw-cf-2b-145_1719036900_1719036928_172.jpg,2024-06-22_chunk_6/1/2024-06-22T10-53-42_FLAG_P_FID_1332_OID_1710g0_ctw-cf-2c-091_1719028201_1719028422_1332.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T15-19-52_FLAG_P_FID_1750_OID_1261g0_ctw-cf-1c-019-store_1719044101_1719044392_1750.jpg,2024-06-22_chunk_6/1/2024-06-22T12-16-49_FLAG_P_FID_655_OID_1213g0_ctw-cf-2a-139_1719033301_1719033409_655.jpg,1,1
2024-06-22_chunk_4/2/2024-06-22T13-31-06_FLAG_P_FID_396_OID_234g0_ctw-cf-3d-152_1719037801_1719037866_396.jpg,2024-06-22_chunk_6/0/2024-06-22T12-28-07_FLAG_P_FID_1126_OID_501g0_ctw-cf-1a-022_1719033900_1719034087_1126.jpg,2,0
2024-06-22_chunk_3/2/2024-06-22T11-18-37_FLAG_P_FID_1308_OID_511g0_ctw-cf-2b-142_1719029700_1719029917_1308.jpg,2024-06-22_chunk_5/2/2024-06-22T12-02-32_FLAG_P_FID_917_OID_145g0_ctw-cf-1c-047_1719032400_1719032552_917.jpg,2,2
2024-06-22_chunk_4/1/2024-06-22T11-54-16_FLAG_P_FID_1543_OID_1661g0_ctw-cf-2c-094_1719031800_1719032056_1543.jpg,2024-06-22_chunk_6/0/2024-06-22T13-44-24_FLAG_P_FID_1591_OID_989g0_ctw-cf-2c-107_1719038400_1719038664_1591.jpg,1,0
2024-06-22_chunk_3/0/2024-06-22T14-01-17_FLAG_P_FID_469_OID_83g0_ctw-cf-3a-195_1719039600_1719039677_469.jpg,2024-06-22_chunk_3/1/2024-06-22T13-57-54_FLAG_P_FID_1047_OID_4127g0_ctw-cf-2c-091_1719039300_1719039474_1047.jpg,0,1
2024-06-22_chunk_4/2/2024-06-22T12-51-48_FLAG_P_FID_646_OID_2087g0_ctw-cf-1c-019-store_1719035401_1719035508_646.jpg,2024-06-22_chunk_1/2/2024-06-22T14-10-56_FLAG_P_FID_332_OID_440g0_ctw-cf-2b-146_1719040201_1719040256_332.jpg,2,2
2024-06-22_chunk_2/1/2024-06-22T15-17-44_FLAG_P_FID_989_OID_762g0_ctw-cf-3b-202_1719044100_1719044264_989.jpg,2024-06-22_chunk_5/0/2024-06-22T11-29-53_FLAG_P_FID_1760_OID_346g0_ctw-cf-1b-025_1719030300_1719030593_1760.jpg,1,0
2024-06-22_chunk_1/1/2024-06-22T13-26-18_FLAG_P_FID_469_OID_1466g0_ctw-cf-3b-200_1719037501_1719037578_469.jpg,2024-06-22_chunk_1/1/2024-06-22T12-33-07_FLAG_P_FID_1121_OID_3518g0_ctw-cf-1c-049_1719034201_1719034387_1121.jpg,1,1
2024-06-22_chunk_6/1/2024-06-22T14-29-14_FLAG_P_FID_1531_OID_2258g0_ctw-cf-2c-093_1719041100_1719041354_1531.jpg,2024-06-22_chunk_5/1/2024-06-22T11-16-36_FLAG_P_FID_575_OID_365g0_ctw-cf-1a-080_1719029701_1719029796_575.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T11-56-39_FLAG_P_FID_591_OID_963g0_ctw-cf-2d-090_1719032101_1719032199_591.jpg,2024-06-22_chunk_6/1/2024-06-22T12-36-33_FLAG_P_FID_561_OID_1530g0_ctw-cf-3a-184_1719034500_1719034593_561.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T12-03-49_FLAG_P_FID_1373_OID_11g0_ctw-cf-2d-089_1719032401_1719032629_1373.jpg,2024-06-22_chunk_6/0/2024-06-22T12-45-23_FLAG_P_FID_142_OID_755g0_ctw-cp-3e-176_1719035100_1719035123_142.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T12-33-33_FLAG_P_FID_1277_OID_507g0_ctw-cf-2c-095_1719034201_1719034413_1277.jpg,2024-06-22_chunk_5/1/2024-06-22T12-46-08_FLAG_P_FID_411_OID_2062g0_ctw-cf-3a-195_1719035100_1719035168_411.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T14-25-52_FLAG_P_FID_313_OID_2322g0_ctw-cf-2c-094_1719041101_1719041152_313.jpg,2024-06-22_chunk_1/0/2024-06-22T13-25-56_FLAG_P_FID_339_OID_837g0_ctw-cf-2d-090_1719037500_1719037556_339.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T10-03-54_FLAG_P_FID_1382_OID_50g0_ctw-cf-2c-107_1719025204_1719025434_1382.jpg,2024-06-22_chunk_6/0/2024-06-22T14-37-25_FLAG_P_FID_866_OID_606g0_ctw-cf-1b-007_1719041701_1719041845_866.jpg,0,0
2024-06-22_chunk_2/0/2024-06-22T10-35-41_FLAG_P_FID_245_OID_1209g0_ctw-cf-1c-050_1719027301_1719027341_245.jpg,2024-06-22_chunk_3/0/2024-06-22T13-30-31_FLAG_P_FID_190_OID_2623g0_ctw-cf-2c-105_1719037800_1719037831_190.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T14-30-51_FLAG_P_FID_304_OID_1104g0_ctw-cf-2b-147_1719041401_1719041451_304.jpg,2024-06-22_chunk_6/2/2024-06-22T13-50-24_FLAG_P_FID_143_OID_4321g0_ctw-cf-2c-104_1719039001_1719039024_143.jpg,0,2
2024-06-22_chunk_4/2/2024-06-22T14-24-28_FLAG_P_FID_1610_OID_1534g0_ctw-cf-3b-201_1719040800_1719041068_1610.jpg,2024-06-22_chunk_1/2/2024-06-22T13-57-42_FLAG_P_FID_978_OID_1032g0_ctw-cf-3c-166_1719039300_1719039462_978.jpg,2,2
2024-06-22_chunk_2/0/2024-06-22T10-47-53_FLAG_P_FID_1036_OID_444g0_ctw-cf-3a-196_1719027901_1719028073_1036.jpg,2024-06-22_chunk_6/0/2024-06-22T11-00-51_FLAG_P_FID_302_OID_25g0_ctw-cp-3e-176_1719028801_1719028851_302.jpg,0,0
2024-06-22_chunk_6/2/2024-06-22T14-08-49_FLAG_P_FID_1376_OID_1497g0_ctw-cf-1c-050_1719039900_1719040129_1376.jpg,2024-06-22_chunk_1/2/2024-06-22T14-40-44_FLAG_P_FID_267_OID_4046g0_ctw-cf-1c-047_1719042000_1719042044_267.jpg,2,2
2024-06-22_chunk_5/1/2024-06-22T15-24-08_FLAG_P_FID_1485_OID_1173g0_ctw-cf-2b-141_1719044401_1719044648_1485.jpg,2024-06-22_chunk_5/1/2024-06-22T14-17-58_FLAG_P_FID_1072_OID_913g0_ctw-cf-3a-192_1719040500_1719040678_1072.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T14-26-06_FLAG_P_FID_395_OID_1354g0_ctw-cf-2e-112_1719041101_1719041166_395.jpg,2024-06-22_chunk_6/1/2024-06-22T13-43-52_FLAG_P_FID_1392_OID_2432g0_ctw-cf-2a-128_1719038401_1719038632_1392.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T14-31-28_FLAG_P_FID_528_OID_3533g0_ctw-cf-2c-105_1719041401_1719041488_528.jpg,2024-06-22_chunk_5/1/2024-06-22T13-29-15_FLAG_P_FID_1534_OID_1924g0_ctw-cf-3a-189_1719037500_1719037755_1534.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T13-14-55_FLAG_P_FID_1774_OID_989g0_ctw-cf-2c-104_1719036600_1719036895_1774.jpg,2024-06-22_chunk_6/0/2024-06-22T13-12-26_FLAG_P_FID_882_OID_205g0_ctw-cp-3e-176_1719036600_1719036746_882.jpg,0,0
2024-06-22_chunk_2/1/2024-06-22T14-47-32_FLAG_P_FID_909_OID_2392g0_ctw-cf-3a-192_1719042301_1719042452_909.jpg,2024-06-22_chunk_6/1/2024-06-22T14-56-39_FLAG_P_FID_600_OID_1455g0_ctw-cf-2a-126_1719042900_1719042999_600.jpg,1,1
2024-06-22_chunk_5/1/2024-06-22T13-09-26_FLAG_P_FID_1601_OID_179g0_ctw-cf-1a-022_1719036300_1719036566_1601.jpg,2024-06-22_chunk_1/1/2024-06-22T11-40-47_FLAG_P_FID_288_OID_2288g0_ctw-cf-2c-105_1719031200_1719031247_288.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T14-47-26_FLAG_P_FID_873_OID_5169g0_ctw-cf-2c-104_1719042301_1719042446_873.jpg,2024-06-22_chunk_6/1/2024-06-22T15-19-47_FLAG_P_FID_1726_OID_1500g0_ctw-cf-2c-092_1719044100_1719044387_1726.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T13-14-13_FLAG_P_FID_1516_OID_130g0_ctw-cf-1b-007_1719036601_1719036853_1516.jpg,2024-06-22_chunk_1/3/2024-06-22T14-38-03_FLAG_P_FID_1096_OID_1362g0_ctw-cf-3c-167_1719041701_1719041883_1096.jpg,1,3
2024-06-22_chunk_4/3/2024-06-22T15-17-06_FLAG_P_FID_756_OID_2015g0_ctw-cf-1c-047_1719044101_1719044226_756.jpg,2024-06-22_chunk_6/1/2024-06-22T14-53-28_FLAG_P_FID_1252_OID_2008g0_ctw-cf-3c-167_1719042600_1719042808_1252.jpg,3,1
2024-06-22_chunk_2/1/2024-06-22T14-38-17_FLAG_P_FID_1186_OID_406g0_ctw-cf-2d-089_1719041700_1719041897_1186.jpg,2024-06-22_chunk_4/1/2024-06-22T11-05-29_FLAG_P_FID_169_OID_136g0_ctw-cf-3a-188_1719029101_1719029129_169.jpg,1,1
2024-06-22_chunk_3/1/2024-06-22T15-12-40_FLAG_P_FID_963_OID_741g0_ctw-cf-2b-142_1719043800_1719043960_963.jpg,2024-06-22_chunk_5/0/2024-06-22T14-54-28_FLAG_P_FID_1611_OID_7246g0_ctw-cf-3c-163_1719042600_1719042868_1611.jpg,1,0
2024-06-22_chunk_6/1/2024-06-22T12-34-40_FLAG_P_FID_1683_OID_2461g0_ctw-cf-3c-163_1719034200_1719034480_1683.jpg,2024-06-22_chunk_1/3/2024-06-22T14-44-42_FLAG_P_FID_1696_OID_3578g0_ctw-cf-1e-074_1719042000_1719042282_1696.jpg,1,3
2024-06-22_chunk_4/1/2024-06-22T13-03-39_FLAG_P_FID_1318_OID_233g0_ctw-cf-2c-094_1719036000_1719036219_1318.jpg,2024-06-22_chunk_5/0/2024-06-22T13-22-29_FLAG_P_FID_894_OID_1189g0_ctw-cf-2a-128_1719037201_1719037349_894.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T13-10-26_FLAG_P_FID_153_OID_182g0_ctw-cf-2c-095_1719036601_1719036626_153.jpg,2024-06-22_chunk_5/2/2024-06-22T14-25-21_FLAG_P_FID_121_OID_1868g0_ctw-cf-3b-200_1719041101_1719041121_121.jpg,0,2
2024-06-22_chunk_6/2/2024-06-22T15-03-05_FLAG_P_FID_1117_OID_221g0_ctw-cf-2b-141_1719043200_1719043385_1117.jpg,2024-06-22_chunk_6/2/2024-06-22T13-29-17_FLAG_P_FID_1549_OID_824g0_ctw-cf-3c-156_1719037500_1719037757_1549.jpg,2,2
2024-06-22_chunk_5/1/2024-06-22T15-12-08_FLAG_P_FID_771_OID_476g0_ctw-cf-2e-110_1719043800_1719043928_771.jpg,2024-06-22_chunk_1/1/2024-06-22T14-13-56_FLAG_P_FID_1412_OID_207g0_ctw-cf-1b-007_1719040201_1719040436_1412.jpg,1,1
2024-06-22_chunk_2/0/2024-06-22T13-53-19_FLAG_P_FID_1194_OID_1190g0_ctw-cp-3e-176_1719039001_1719039199_1194.jpg,2024-06-22_chunk_6/0/2024-06-22T13-22-07_FLAG_P_FID_762_OID_1273g0_ctw-cf-3b-200_1719037201_1719037327_762.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T11-25-01_FLAG_P_FID_2_OID_1112g0_ctw-cf-3c-163_1719030301_1719030301_2.jpg,2024-06-22_chunk_5/1/2024-06-22T12-41-01_FLAG_P_FID_366_OID_1131g0_ctw-cf-2e-111_1719034801_1719034861_366.jpg,0,1
2024-06-22_chunk_2/0/2024-06-22T12-03-49_FLAG_P_FID_1373_OID_11g0_ctw-cf-2d-089_1719032401_1719032629_1373.jpg,2024-06-22_chunk_2/1/2024-06-22T13-16-08_FLAG_P_FID_414_OID_508g0_ctw-cf-2c-109_1719036900_1719036968_414.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T15-19-18_FLAG_P_FID_1554_OID_182g0_ctw-cf-3d-152_1719044100_1719044358_1554.jpg,2024-06-22_chunk_6/0/2024-06-22T14-38-36_FLAG_P_FID_1302_OID_2331g0_ctw-cf-2b-141_1719041700_1719041916_1302.jpg,1,0
2024-06-22_chunk_3/1/2024-06-22T14-30-56_FLAG_P_FID_332_OID_1587g0_ctw-cf-2c-103_1719041401_1719041456_332.jpg,2024-06-22_chunk_4/1/2024-06-22T12-50-36_FLAG_P_FID_217_OID_1477g0_ctw-cf-3b-201_1719035401_1719035436_217.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T13-27-45_FLAG_P_FID_997_OID_1034g0_ctw-cf-2b-145_1719037500_1719037665_997.jpg,2024-06-22_chunk_6/0/2024-06-22T15-04-54_FLAG_P_FID_1764_OID_457g0_ctw-cf-1c-052_1719043201_1719043494_1764.jpg,1,0
2024-06-22_chunk_4/2/2024-06-22T10-32-09_FLAG_P_FID_775_OID_1030g0_ctw-cf-1c-050_1719027001_1719027129_775.jpg,2024-06-22_chunk_1/3/2024-06-22T14-44-42_FLAG_P_FID_1696_OID_3578g0_ctw-cf-1e-074_1719042000_1719042282_1696.jpg,2,3
2024-06-22_chunk_2/0/2024-06-22T14-15-00_FLAG_P_FID_5_OID_687g0_ctw-cf-2c-108_1719040500_1719040500_5.jpg,2024-06-22_chunk_6/0/2024-06-22T14-56-44_FLAG_P_FID_626_OID_1461g0_ctw-cf-2a-126_1719042900_1719043004_626.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T13-31-54_FLAG_P_FID_681_OID_679g0_ctw-cf-2a-135_1719037801_1719037914_681.jpg,2024-06-22_chunk_1/0/2024-06-22T13-07-18_FLAG_P_FID_834_OID_50g0_ctw-cf-2d-089_1719036300_1719036438_834.jpg,0,0
2024-06-22_chunk_3/1/2024-06-22T12-21-08_FLAG_P_FID_409_OID_99g0_ctw-cf-3c-155_1719033601_1719033668_409.jpg,2024-06-22_chunk_6/0/2024-06-22T11-25-01_FLAG_P_FID_2_OID_1112g0_ctw-cf-3c-163_1719030301_1719030301_2.jpg,1,0
2024-06-22_chunk_3/2/2024-06-22T12-03-37_FLAG_P_FID_1299_OID_275g0_ctw-cf-3c-163_1719032401_1719032617_1299.jpg,2024-06-22_chunk_1/1/2024-06-22T14-21-53_FLAG_P_FID_683_OID_606g0_ctw-cf-2d-090_1719040800_1719040913_683.jpg,2,1
2024-06-22_chunk_3/0/2024-06-22T15-07-55_FLAG_P_FID_1046_OID_266g0_ctw-cf-2c-095_1719043501_1719043675_1046.jpg,2024-06-22_chunk_1/2/2024-06-22T14-12-19_FLAG_P_FID_841_OID_281g0_ctw-cf-2a-135_1719040200_1719040339_841.jpg,0,2
2024-06-22_chunk_6/0/2024-06-22T14-21-01_FLAG_P_FID_368_OID_1781g0_ctw-cf-1c-047_1719040800_1719040861_368.jpg,2024-06-22_chunk_5/0/2024-06-22T13-03-42_FLAG_P_FID_1328_OID_85g0_ctw-cf-3c-170_1719036001_1719036222_1328.jpg,0,0
2024-06-22_chunk_2/1/2024-06-22T13-14-13_FLAG_P_FID_1516_OID_130g0_ctw-cf-1b-007_1719036601_1719036853_1516.jpg,2024-06-22_chunk_6/0/2024-06-22T11-00-51_FLAG_P_FID_302_OID_25g0_ctw-cp-3e-176_1719028801_1719028851_302.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T13-40-22_FLAG_P_FID_130_OID_1442g0_ctw-cf-2c-109_1719038401_1719038422_130.jpg,2024-06-22_chunk_6/1/2024-06-22T14-00-27_FLAG_P_FID_158_OID_21g0_ctw-cf-3c-164_1719039601_1719039627_158.jpg,0,1
2024-06-22_chunk_3/0/2024-06-22T14-44-31_FLAG_P_FID_1630_OID_3532g0_ctw-cf-3c-162_1719042000_1719042271_1630.jpg,2024-06-22_chunk_4/1/2024-06-22T13-12-16_FLAG_P_FID_819_OID_437g0_ctw-cf-2b-141_1719036600_1719036736_819.jpg,0,1
2024-06-22_chunk_5/0/2024-06-22T10-49-39_FLAG_P_FID_1672_OID_1452g0_ctw-cf-1c-046_1719027901_1719028179_1672.jpg,2024-06-22_chunk_5/1/2024-06-22T15-00-12_FLAG_P_FID_76_OID_21g0_ctw-cf-2c-093_1719043200_1719043212_76.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T15-17-04_FLAG_P_FID_747_OID_176g0_ctw-cf-2d-089_1719044100_1719044224_747.jpg,2024-06-22_chunk_5/0/2024-06-22T12-37-17_FLAG_P_FID_821_OID_623g0_ctw-cf-2c-095_1719034501_1719034637_821.jpg,1,0
2024-06-22_chunk_3/0/2024-06-22T12-23-35_FLAG_P_FID_1295_OID_352g0_ctw-cf-1b-025_1719033600_1719033815_1295.jpg,2024-06-22_chunk_1/1/2024-06-22T13-17-26_FLAG_P_FID_882_OID_816g0_ctw-cf-1e-067_1719036900_1719037046_882.jpg,0,1
2024-06-22_chunk_2/1/2024-06-22T12-53-42_FLAG_P_FID_1340_OID_2821g0_ctw-cp-1e-069_1719035400_1719035622_1340.jpg,2024-06-22_chunk_1/0/2024-06-22T12-10-16_FLAG_P_FID_94_OID_265g0_ctw-cf-1a-023_1719033001_1719033016_94.jpg,1,0
2024-06-22_chunk_2/0/2024-06-22T10-08-19_FLAG_P_FID_1191_OID_16g0_ctw-cf-2d-089_1719025501_1719025699_1191.jpg,2024-06-22_chunk_5/0/2024-06-22T12-32-38_FLAG_P_FID_947_OID_612g0_ctw-cf-3c-167_1719034201_1719034358_947.jpg,0,0
2024-06-22_chunk_2/2/2024-06-22T12-09-37_FLAG_P_FID_1663_OID_109g0_ctw-cf-1b-007_1719032701_1719032977_1663.jpg,2024-06-22_chunk_5/0/2024-06-22T12-09-39_FLAG_P_FID_1770_OID_520g0_ctw-cf-1c-046_1719032701_1719032979_1770.jpg,2,0
2024-06-22_chunk_2/2/2024-06-22T12-32-11_FLAG_P_FID_785_OID_320g0_ctw-cf-1b-007_1719034201_1719034331_785.jpg,2024-06-22_chunk_5/0/2024-06-22T15-22-00_FLAG_P_FID_732_OID_2977g0_ctw-cf-2c-091_1719044399_1719044520_732.jpg,2,0
2024-06-22_chunk_6/2/2024-06-22T13-50-24_FLAG_P_FID_143_OID_4321g0_ctw-cf-2c-104_1719039001_1719039024_143.jpg,2024-06-22_chunk_5/0/2024-06-22T12-09-39_FLAG_P_FID_1770_OID_520g0_ctw-cf-1c-046_1719032701_1719032979_1770.jpg,2,0
2024-06-22_chunk_4/1/2024-06-22T12-59-51_FLAG_P_FID_1747_OID_2601g0_ctw-cf-2a-128_1719035701_1719035991_1747.jpg,2024-06-22_chunk_6/1/2024-06-22T13-40-32_FLAG_P_FID_196_OID_2436g0_ctw-cf-2a-134_1719038400_1719038432_196.jpg,1,1
2024-06-22_chunk_5/2/2024-06-22T14-53-38_FLAG_P_FID_1308_OID_4369g0_ctw-cf-2a-134_1719042601_1719042818_1308.jpg,2024-06-22_chunk_1/0/2024-06-22T15-20-19_FLAG_P_FID_117_OID_860g0_ctw-cf-2e-110_1719044400_1719044419_117.jpg,2,0
2024-06-22_chunk_2/0/2024-06-22T13-53-19_FLAG_P_FID_1194_OID_1190g0_ctw-cp-3e-176_1719039001_1719039199_1194.jpg,2024-06-22_chunk_1/1/2024-06-22T15-10-32_FLAG_P_FID_198_OID_756g0_ctw-cf-2c-092_1719043800_1719043832_198.jpg,0,1
2024-06-22_chunk_3/2/2024-06-22T14-14-55_FLAG_P_FID_1773_OID_795g0_ctw-cf-1a-086_1719040200_1719040495_1773.jpg,2024-06-22_chunk_1/0/2024-06-22T15-17-02_FLAG_P_FID_738_OID_174g0_ctw-cf-2d-089_1719044100_1719044222_738.jpg,2,0
2024-06-22_chunk_2/0/2024-06-22T10-28-20_FLAG_P_FID_1198_OID_527g0_ctw-cf-2a-134_1719026701_1719026900_1198.jpg,2024-06-22_chunk_6/0/2024-06-22T13-40-49_FLAG_P_FID_290_OID_1461g0_ctw-cf-2c-103_1719038401_1719038449_290.jpg,0,0
2024-06-22_chunk_6/0/2024-06-22T15-00-46_FLAG_P_FID_282_OID_63g0_ctw-cf-2b-142_1719043200_1719043246_282.jpg,2024-06-22_chunk_6/1/2024-06-22T12-37-46_FLAG_P_FID_1003_OID_1757g0_ctw-cf-3a-189_1719034500_1719034666_1003.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T15-18-11_FLAG_P_FID_1152_OID_869g0_ctw-cf-2b-145_1719044100_1719044291_1152.jpg,2024-06-22_chunk_4/1/2024-06-22T15-06-07_FLAG_P_FID_409_OID_335g0_ctw-cf-3a-194_1719043500_1719043567_409.jpg,1,1
2024-06-22_chunk_2/1/2024-06-22T15-22-52_FLAG_P_FID_1034_OID_2231g0_ctw-cf-3c-155_1719044400_1719044572_1034.jpg,2024-06-22_chunk_3/2/2024-06-22T13-13-24_FLAG_P_FID_1228_OID_206g0_ctw-cf-1b-025_1719036600_1719036804_1228.jpg,1,2
2024-06-22_chunk_3/0/2024-06-22T13-14-53_FLAG_P_FID_1765_OID_459g0_ctw-cf-2c-109_1719036600_1719036893_1765.jpg,2024-06-22_chunk_3/1/2024-06-22T12-06-09_FLAG_P_FID_413_OID_407g0_ctw-cf-2a-139_1719032701_1719032769_413.jpg,0,1
2024-06-22_chunk_3/1/2024-06-22T11-54-01_FLAG_P_FID_1442_OID_566g0_ctw-cf-3c-168_1719031801_1719032041_1442.jpg,2024-06-22_chunk_3/1/2024-06-22T12-52-05_FLAG_P_FID_755_OID_4005g0_ctw-cf-1c-048_1719035400_1719035525_755.jpg,1,1
2024-06-22_chunk_6/0/2024-06-22T11-59-39_FLAG_P_FID_1736_OID_658g0_ctw-cf-1b-007_1719032101_1719032379_1736.jpg,2024-06-22_chunk_5/0/2024-06-22T14-03-10_FLAG_P_FID_1139_OID_124g0_ctw-cf-3c-167_1719039601_1719039790_1139.jpg,0,0
2024-06-22_chunk_2/2/2024-06-22T15-13-22_FLAG_P_FID_1215_OID_570g0_ctw-cf-3c-164_1719043800_1719044002_1215.jpg,2024-06-22_chunk_2/2/2024-06-22T13-53-57_FLAG_P_FID_1428_OID_2398g0_ctw-cf-3b-199_1719039000_1719039237_1428.jpg,2,2
2024-06-22_chunk_5/0/2024-06-22T11-18-18_FLAG_P_FID_1191_OID_953g0_ctw-cf-2c-105_1719029700_1719029898_1191.jpg,2024-06-22_chunk_5/2/2024-06-22T14-53-38_FLAG_P_FID_1308_OID_4369g0_ctw-cf-2a-134_1719042601_1719042818_1308.jpg,0,2
2024-06-22_chunk_2/0/2024-06-22T15-06-41_FLAG_P_FID_612_OID_53g0_ctw-cf-3d-152_1719043500_1719043601_612.jpg,2024-06-22_chunk_6/0/2024-06-22T12-39-38_FLAG_P_FID_1734_OID_1585g0_ctw-cf-1c-019-store_1719034500_1719034778_1734.jpg,0,0
2024-06-22_chunk_2/0/2024-06-22T15-23-37_FLAG_P_FID_1304_OID_3753g3_ctw-cf-1c-017_1719044400_1719044617_1304.jpg,2024-06-22_chunk_4/1/2024-06-22T14-50-37_FLAG_P_FID_220_OID_1731g0_ctw-cf-2e-111_1719042601_1719042637_220.jpg,0,1
